1,-65.338714259738424
2,-64.782876159781154
3,-60.536648186364665
4,-30.548929808048648
5,-111.99075709235618
6,-108.64872019171376
7,-103.34229226765711
8,-112.24284574748617
9,-168.27855516292112
10,-19.476064661448486
11,-109.22257678199122
12,-87.167387663174907
13,-127.60966826260761
14,-138.79582895784458
15,-39.520102263412859
16,-71.109774727315838
17,-67.261011778465388
18,-140.48939652352041
19,-166.39267535887507
20,-59.352374031039183
21,-123.88131449242694
22,-113.01637630897258
23,-18.852343921427902
24,-106.44212549376627
25,-145.4559728195097
26,-151.57764506768828
27,-94.179679474177206
28,-141.90626905480977
29,-114.62707326738162
30,-61.337151792136289
31,-139.44366040218537
32,-113.12005513469423
33,-106.00128619528434
34,-127.91410241591323
35,-59.6453357592777
36,-99.431128113828933
37,-106.40720903063657
38,-56.666434739847347
39,-92.306843446261254
40,-112.9715722773531
41,-115.76497628856086
42,-94.384656285484681
43,-103.60463129940848
44,-91.232798504020707
45,-67.135251713302438
46,-111.25173366507595
47,-161.81079563304519
48,-112.62478555901414
49,-130.98883799125218
50,-122.46165991097497
51,-17.087619474521677
52,-68.624777611723459
53,-74.154871025090216
54,-29.836328980563863
55,-96.892992628036836
56,-167.13343121956731
57,-84.165996977570785
58,-106.57587092047898
59,-94.647975325053579
60,-154.02314121694764
61,-131.63157989528108
62,-78.828619210359165
63,-21.310467962493512
64,-137.74080702688434
65,-76.88999464525962
66,-146.45124099315038
67,-115.83591511081435
68,-110.49606523893326
69,-63.975516937987358
70,-127.96994277193239
71,-101.52411425438042
72,-121.12030020428362
73,-82.421867295645228
74,-133.23952235411386
75,-115.59898130479093
76,-116.95917166588191
77,-141.66135596504483
78,-49.921728750405194
79,-73.86334501944053
80,-149.36984781290334
81,-84.37762598989849
82,-25.406020412375369
83,-65.420943227370401
84,-141.06233640175077
85,-133.2016857433965
86,-24.473896239232154
87,-84.860665782763149
88,-131.70935971265396
89,-40.203910671643619
90,-116.09010795123315
91,-109.34933663750854
92,-88.964574173354492
93,-172.4780386841671
94,-77.390550178730578
95,-99.156524389725234
96,-158.01265874917209
97,-170.41486217030348
98,-74.999488926573179
99,-127.78241797454886
100,-112.63974684292387
101,-132.30272157969614
102,-76.135401339323323
103,-29.636356336191383
104,19.11944436804535
105,-130.5834366333055
106,-129.80038191466633
107,-98.117040765848301
108,-193.26082350390038
109,-64.114259983554035
110,-127.87758915999346
111,-104.46315895167673
112,-151.33402507056161
113,-145.86727829800458
114,-130.31981401635952
115,-59.175814679066939
116,-91.736003984255689
117,-68.928392381779801
118,-143.67290986658421
119,-144.17956619638346
120,-75.133249051419071
121,-169.84446639771988
122,-83.319200386511753
123,-82.248179513117179
124,-88.860577845446556
125,-88.612805936565948
126,-89.119803294051664
127,-139.43133709016311
128,-71.893267611344783
129,-134.86449113346049
130,-115.7782404966126
131,-124.73832410968066
132,-99.753820089014042
133,-199.03682937122858
134,-106.16073027425598
135,-112.41423445029506
136,-115.32117414251934
137,-96.672069495132931
138,-52.794815207283833
139,-64.734844078254497
140,-84.888770825048681
141,-101.83680006110421
142,-50.247691059170421
143,-84.896006279139712
144,-97.02365786158505
145,-193.80581407170752
146,-93.087099103795168
147,-122.45022838865171
148,-130.96066830694505
149,-113.11806339178946
150,-102.4431966737601
151,-121.93103225319128
152,-72.706168742591942
153,-54.855230665371508
154,-104.55806064448838
155,-82.916026495900297
156,-121.34569957068936
157,-72.410317166676549
158,-85.790230643155027
159,-62.992694445791557
160,-176.02580328191323
161,-163.21467019044539
162,-144.41424670345776
163,-68.720391159763466
164,-183.1610061022449
165,-86.991815637684113
166,-98.927423906015989
167,-98.922933544287076
168,-75.178609910590936
169,-80.60460308030008
170,-146.34862972676984
171,-93.405745176452641
172,-117.78782486081589
173,-70.039830691817016
174,-40.737570982895328
175,-138.93464753941731
176,-155.38032813959654
177,-126.28383374675786
178,-134.09732170539314
179,-165.82776849497549
180,-113.59093439458223
181,-102.81672229279238
182,-11.769227191182024
183,-103.61992985209949
184,-46.600426763219581
185,-177.41770624038293
186,-110.66392148251195
187,-210.32776275727088
188,-83.063667229083123
189,-134.00505649177344
190,-9.4154503419630142
191,-90.433542881081536
192,-20.203750939435032
193,-157.7113514748429
194,-156.41342742306477
195,-71.092725352868641
196,-35.537332369949475
197,-101.38039207626444
198,-39.911831913412179
199,-88.58006313141982
200,-77.466729163996632
201,-108.53587559672572
202,-61.406783548630102
203,-154.31933722408741
204,-88.11261118262486
205,-85.233568619878611
206,-71.304572889874379
207,-96.070905465811293
208,-119.86765953192511
209,-135.12069595354458
210,-131.92384526713465
211,-102.70154704731661
212,-138.10050740236525
213,-77.838526906181258
214,-120.13711934563359
215,-160.98761863737093
216,-96.267118324596879
217,-106.21459253493788
218,-76.850266795704258
219,-98.43972547598753
220,-119.82283976110946
221,-105.90962918702571
222,-139.47458294457138
223,-85.804892090414526
224,-65.026130365231182
225,-154.19192570141993
226,-61.402697037661376
227,-120.57822555513211
228,-83.191487966197528
229,-113.71971904666037
230,-144.71785211008597
231,-72.335183657349134
232,-123.98194500936386
233,-78.537693865244691
234,9.4508181759574672
235,-107.91558326649736
236,-125.06513862022283
237,-69.175012225186549
238,-61.343158361365909
239,-105.39394933826797
240,-85.040948159295084
241,-86.766676523399681
242,-154.23859390596786
243,-116.21707740565064
244,-121.3529684902924
245,-80.091692543600857
246,-97.551138019762902
247,-105.76882028151456
248,-58.475381825122518
249,-113.42856700418081
250,-128.14407850817642
251,-137.35122785456355
252,-11.212056361880567
253,-121.05028854439082
254,-126.34027657901477
255,-110.82116243666766
256,-140.75397212194704
257,-121.51831444068827
258,-98.929687664596884
259,-53.2109010065588
260,-62.210976852639142
261,-88.66093328223333
262,-127.34283935518266
263,-121.71376311930237
264,-114.77966931236301
265,-94.305923558431914
266,-137.5662370958245
267,-120.03106556170802
268,-143.55801742894312
269,-99.806061336343177
270,-100.62668783967088
271,-118.19572743892567
272,-116.99567611214484
273,-0.63152401256100621
274,-129.40133989634828
275,-116.09034623334951
276,-112.47585419397143
277,-112.77712941522542
278,-81.819706861540695
279,-126.56171215303206
280,-73.867283386742159
281,-130.92494628683278
282,-70.555868074542929
283,-150.35981826828831
284,-91.766509552454792
285,-97.474467097761789
286,-69.58429560403809
287,-96.784767025630913
288,-133.20858550248352
289,-126.19886218942163
290,-159.99321177148656
291,-97.760133733057771
292,-93.813692719685918
293,-126.03149659699778
294,-27.842761255875807
295,-68.113746507942963
296,-56.210416920986567
297,-81.763245254386192
298,-165.29048084506223
299,-145.55584591909437
300,-116.96571101242674
301,-103.71291450783283
302,-163.20503718029184
303,-128.5127354626793
304,-145.65142121492121
305,-78.002030895125117
306,-25.718945925800131
307,-143.5804489434278
308,-67.389676078620127
309,-166.36357426465079
310,-104.29339863370537
311,-80.76438224091784
312,-81.016122379402887
313,-168.23143263858128
314,-142.08765703953031
315,-85.925203951235147
316,-31.300035198668226
317,-97.503844321910691
318,-163.21538854322463
319,-177.68207722199978
320,-151.1152614241154
321,-88.612559389725789
322,-79.967086260716073
323,-78.022119956032029
324,-104.95055386516886
325,-101.06476954511315
326,-134.25825905176146
327,-56.618661587700231
328,-57.012850269456109
329,-101.39734577572173
330,-150.61541471842449
331,-188.298983856197
332,-119.19208183296003
333,-121.58126328891336
334,-117.9403763331029
335,-107.25249702063931
336,-96.539483710450966
